index,time,wind_hub_ms,power_mw,is_extreme,is_ramp,is_cutout
106,2019-01-02 02:30:00,0.0,0.342493,1,0,0
107,2019-01-02 02:45:00,0.0,0.341072,1,0,0
108,2019-01-02 03:00:00,0.208,0.343914,1,0,0
109,2019-01-02 03:15:00,0.0,0.342493,1,0,0
110,2019-01-02 03:30:00,0.0,0.342493,1,0,0
111,2019-01-02 03:45:00,0.0,0.341072,1,0,0
112,2019-01-02 04:00:00,0.0,0.343914,0,0,0
113,2019-01-02 04:15:00,0.0,0.342493,1,0,0
114,2019-01-02 04:30:00,0.0,0.341072,1,0,0
115,2019-01-02 04:45:00,0.0,0.342493,1,0,0
116,2019-01-02 05:00:00,0.44,0.343914,1,0,0
117,2019-01-02 05:15:00,0.0,0.348178,1,0,0
118,2019-01-02 05:30:00,0.379,0.348178,1,0,0
119,2019-01-02 05:45:00,0.04,0.346757,1,0,0
120,2019-01-02 06:00:00,0.48,0.352441,1,0,0
121,2019-01-02 06:15:00,1.156,0.356704,1,0,0
122,2019-01-02 06:30:00,0.0,0.341072,1,0,0
123,2019-01-02 06:45:00,0.0,0.345335,1,0,0
124,2019-01-02 07:00:00,0.0,0.343914,1,0,0
125,2019-01-02 07:15:00,0.0,0.345335,1,0,0
126,2019-01-02 07:30:00,0.0,0.343914,1,0,0
127,2019-01-02 07:45:00,0.0,0.345335,1,0,0
128,2019-01-02 08:00:00,0.0,0.345335,1,0,0
129,2019-01-02 08:15:00,1.344,0.345335,0,0,0
130,2019-01-02 08:30:00,0.0,0.348178,0,0,0
131,2019-01-02 08:45:00,0.0,0.343914,1,0,0
132,2019-01-02 09:00:00,0.0,0.341072,0,0,0
133,2019-01-02 09:15:00,0.0,0.345335,0,0,0
134,2019-01-02 09:30:00,0.0,0.345335,0,0,0
135,2019-01-02 09:45:00,0.285,0.345335,0,0,0
136,2019-01-02 10:00:00,0.0,0.343914,0,0,0
137,2019-01-02 10:15:00,0.0,0.343914,0,0,0
138,2019-01-02 10:30:00,1.017,0.343914,0,0,0
139,2019-01-02 10:45:00,0.423,0.341072,0,0,0
140,2019-01-02 11:00:00,0.0,0.345335,0,0,0
141,2019-01-02 11:15:00,0.047,0.342493,0,0,0
142,2019-01-02 11:30:00,0.0,0.342493,0,0,0
143,2019-01-02 11:45:00,0.0,0.341072,0,0,0
144,2019-01-02 12:00:00,0.0,0.341072,0,0,0
145,2019-01-02 12:15:00,0.0,0.341072,0,0,0
146,2019-01-02 12:30:00,0.0,0.341072,0,0,0
147,2019-01-02 12:45:00,0.0,0.341072,0,0,0
148,2019-01-02 13:00:00,0.0,0.341072,0,0,0
149,2019-01-02 13:15:00,0.0,0.329703,0,0,0
150,2019-01-02 13:30:00,0.0,0.328282,0,0,0
151,2019-01-02 13:45:00,0.0,0.341072,0,0,0
152,2019-01-02 14:00:00,0.0,0.341072,0,0,0
153,2019-01-02 14:15:00,0.0,0.339651,0,0,0
154,2019-01-02 14:30:00,0.0,0.341072,0,0,0
155,2019-01-02 14:45:00,0.39,0.341072,0,0,0
156,2019-01-02 15:00:00,1.392,0.336809,0,0,0
157,2019-01-02 15:15:00,1.512,0.339651,0,0,0
158,2019-01-02 15:30:00,1.649,0.335387,0,0,0
159,2019-01-02 15:45:00,1.606,0.341072,0,0,0
160,2019-01-02 16:00:00,1.188,0.341072,0,0,0
161,2019-01-02 16:15:00,1.45,0.341072,0,0,0
162,2019-01-02 16:30:00,1.479,0.343914,0,0,0
163,2019-01-02 16:45:00,2.106,0.296307,0,0,0
164,2019-01-02 17:00:00,1.972,0.341072,0,0,0
165,2019-01-02 17:15:00,1.41,0.341072,0,0,0
166,2019-01-02 17:30:00,1.835,0.341072,0,0,0
167,2019-01-02 17:45:00,2.149,0.342493,0,0,0
168,2019-01-02 18:00:00,1.991,0.345335,0,0,0
169,2019-01-02 18:15:00,2.379,0.355283,0,0,0
170,2019-01-02 18:30:00,2.304,0.35102,0,0,0
171,2019-01-02 18:45:00,1.068,0.341072,0,0,0
172,2019-01-02 19:00:00,0.0,0.339651,0,0,0
173,2019-01-02 19:15:00,1.452,0.345335,0,0,0
174,2019-01-02 19:30:00,1.437,0.341072,0,0,0
175,2019-01-02 19:45:00,1.517,0.341072,0,0,0
176,2019-01-02 20:00:00,1.757,0.341072,0,0,0
177,2019-01-02 20:15:00,1.371,0.341072,0,0,0
178,2019-01-02 20:30:00,1.57,0.356704,0,0,0
179,2019-01-02 20:45:00,1.885,0.342493,0,0,0
180,2019-01-02 21:00:00,2.402,0.342493,0,0,0
181,2019-01-02 21:15:00,1.975,0.343914,0,0,0
182,2019-01-02 21:30:00,2.224,0.345335,0,0,0
183,2019-01-02 21:45:00,1.838,0.341072,0,0,0
184,2019-01-02 22:00:00,1.801,0.341072,0,0,0
185,2019-01-02 22:15:00,1.385,0.341072,0,0,0
186,2019-01-02 22:30:00,0.457,0.341072,0,0,0
187,2019-01-02 22:45:00,0.309,0.342493,0,0,0
188,2019-01-02 23:00:00,0.0,0.343914,0,0,0
189,2019-01-02 23:15:00,0.0,0.341072,0,0,0
190,2019-01-02 23:30:00,0.087,0.341072,0,0,0
191,2019-01-02 23:45:00,0.0,0.346757,0,0,0
192,2019-01-03 00:00:00,0.208,0.358126,1,0,0
193,2019-01-03 00:15:00,0.245,0.341072,1,0,0
194,2019-01-03 00:30:00,1.455,0.345335,1,0,0
195,2019-01-03 00:45:00,2.357,0.360968,0,0,0
196,2019-01-03 01:00:00,2.85,0.346757,0,0,0
197,2019-01-03 01:15:00,3.043,0.358126,0,0,0
198,2019-01-03 01:30:00,2.083,0.346757,0,0,0
199,2019-01-03 01:45:00,1.941,0.345335,0,0,0
200,2019-01-03 02:00:00,1.726,0.343914,0,0,0
201,2019-01-03 02:15:00,1.368,0.346757,0,0,0
202,2019-01-03 02:30:00,0.759,0.345335,0,0,0
203,2019-01-03 02:45:00,1.005,0.353862,0,0,0
204,2019-01-03 03:00:00,0.0,0.346757,0,0,0
205,2019-01-03 03:15:00,2.22,0.365231,1,0,0
206,2019-01-03 03:30:00,2.2,0.372337,1,0,0
207,2019-01-03 03:45:00,2.14,0.358126,1,0,0
208,2019-01-03 04:00:00,2.396,0.28849,0,0,0
209,2019-01-03 04:15:00,3.066,0.197537,1,0,0
210,2019-01-03 04:30:00,2.538,0.235198,1,0,0
211,2019-01-03 04:45:00,1.901,0.370916,1,0,0
212,2019-01-03 05:00:00,1.861,0.296306,1,0,0
213,2019-01-03 05:15:00,2.786,0.172668,1,0,0
214,2019-01-03 05:30:00,1.317,0.314781,1,0,0
215,2019-01-03 05:45:00,1.191,0.368074,1,0,0
216,2019-01-03 06:00:00,0.568,0.349599,1,0,0
217,2019-01-03 06:15:00,0.0,0.349599,1,0,0
218,2019-01-03 06:30:00,0.0,0.348178,1,0,0
219,2019-01-03 06:45:00,0.0,0.356704,1,0,0
220,2019-01-03 07:00:00,0.0,0.359547,1,0,0
221,2019-01-03 07:15:00,0.0,0.35102,1,0,0
222,2019-01-03 07:30:00,0.0,0.345335,1,0,0
223,2019-01-03 07:45:00,0.0,0.349599,1,0,0
224,2019-01-03 08:00:00,0.0,0.35102,1,0,0
225,2019-01-03 08:15:00,0.144,0.355283,1,0,0
226,2019-01-03 08:30:00,0.56,0.378021,1,0,0
227,2019-01-03 08:45:00,0.245,0.352441,1,0,0
228,2019-01-03 09:00:00,1.424,0.348178,1,0,0
229,2019-01-03 09:15:00,2.726,0.369495,1,0,0
230,2019-01-03 09:30:00,2.822,0.305544,0,0,0
231,2019-01-03 09:45:00,1.868,0.208907,0,0,0
232,2019-01-03 10:00:00,2.289,0.202511,1,0,0
233,2019-01-03 10:15:00,0.843,0.129323,1,0,0
234,2019-01-03 10:30:00,1.696,0.135008,0,0,0
235,2019-01-03 10:45:00,2.783,0.270015,0,0,0
236,2019-01-03 11:00:00,2.709,0.53932,0,0,0
237,2019-01-03 11:15:00,2.847,0.839179,0,0,0
238,2019-01-03 11:30:00,3.251,0.769544,0,0,0
239,2019-01-03 11:45:00,2.324,0.434867,0,0,0
240,2019-01-03 12:00:00,2.496,0.149219,0,0,0
241,2019-01-03 12:15:00,2.111,0.254383,0,0,0
242,2019-01-03 12:30:00,2.311,0.382285,0,0,0
243,2019-01-03 12:45:00,2.586,0.368074,0,0,0
244,2019-01-03 13:00:00,2.245,0.379443,0,0,0
245,2019-01-03 13:15:00,2.102,0.370916,0,0,0
246,2019-01-03 13:30:00,1.874,0.343914,0,0,0
247,2019-01-03 13:45:00,2.029,0.341072,0,0,0
248,2019-01-03 14:00:00,2.304,0.341072,0,0,0
249,2019-01-03 14:15:00,1.643,0.341072,0,0,0
250,2019-01-03 14:30:00,1.889,0.341072,0,0,0
251,2019-01-03 14:45:00,1.596,0.341072,0,0,0
252,2019-01-03 15:00:00,1.384,0.341072,0,0,0
253,2019-01-03 15:15:00,0.826,0.335387,0,0,0
254,2019-01-03 15:30:00,0.906,0.331124,0,0,0
255,2019-01-03 15:45:00,0.423,0.328282,0,0,0
256,2019-01-03 16:00:00,0.366,0.332545,0,0,0
257,2019-01-03 16:15:00,0.312,0.333966,0,0,0
258,2019-01-03 16:30:00,0.0,0.339651,0,0,0
259,2019-01-03 16:45:00,0.0,0.341072,0,0,0
260,2019-01-03 17:00:00,0.0,0.341072,0,0,0
261,2019-01-03 17:15:00,0.057,0.341072,0,0,0
262,2019-01-03 17:30:00,0.0,0.341072,0,0,0
263,2019-01-03 17:45:00,1.35,0.341072,0,0,0
264,2019-01-03 18:00:00,0.521,0.341072,0,0,0
265,2019-01-03 18:15:00,1.259,0.341072,0,0,0
266,2019-01-03 18:30:00,0.0,0.341072,0,0,0
267,2019-01-03 18:45:00,0.0,0.341072,0,0,0
268,2019-01-03 19:00:00,0.0,0.341072,0,0,0
269,2019-01-03 19:15:00,0.473,0.341072,0,0,0
270,2019-01-03 19:30:00,0.53,0.341072,0,0,0
271,2019-01-03 19:45:00,0.0,0.341072,0,0,0
272,2019-01-03 20:00:00,0.476,0.341072,0,0,0
273,2019-01-03 20:15:00,1.005,0.341072,0,0,0
274,2019-01-03 20:30:00,1.194,0.341072,0,0,0
275,2019-01-03 20:45:00,0.538,0.341072,1,0,0
276,2019-01-03 21:00:00,1.02,0.339651,0,0,0
277,2019-01-03 21:15:00,0.091,0.341072,0,0,0
278,2019-01-03 21:30:00,0.978,0.341072,0,0,0
279,2019-01-03 21:45:00,0.124,0.341072,0,0,0
280,2019-01-03 22:00:00,0.893,0.341072,0,0,0
281,2019-01-03 22:15:00,0.473,0.341072,0,0,0
282,2019-01-03 22:30:00,0.42,0.341072,1,0,0
283,2019-01-03 22:45:00,1.175,0.343914,0,0,0
284,2019-01-03 23:00:00,1.211,0.341072,0,0,0
285,2019-01-03 23:15:00,1.491,0.345335,0,0,0
286,2019-01-03 23:30:00,1.602,0.342493,1,0,0
287,2019-01-03 23:45:00,1.473,0.343914,1,0,0
288,2019-01-04 00:00:00,1.659,0.341072,0,0,0
289,2019-01-04 00:15:00,2.0,0.349599,0,0,0
290,2019-01-04 00:30:00,2.29,0.345335,0,0,0
291,2019-01-04 00:45:00,2.439,0.366652,0,0,0
292,2019-01-04 01:00:00,2.824,0.365231,0,0,0
293,2019-01-04 01:15:00,2.431,0.360968,0,0,0
294,2019-01-04 01:30:00,2.422,0.365231,1,0,0
295,2019-01-04 01:45:00,2.521,0.342493,0,0,0
296,2019-01-04 02:00:00,2.458,0.362389,1,0,0
297,2019-01-04 02:15:00,2.141,0.355283,1,0,0
298,2019-01-04 02:30:00,1.938,0.365231,1,0,0
299,2019-01-04 02:45:00,2.546,0.366652,1,0,0
300,2019-01-04 03:00:00,2.489,0.348178,1,0,0
301,2019-01-04 03:15:00,2.607,0.355283,1,0,0
302,2019-01-04 03:30:00,2.207,0.306965,0,0,0
303,2019-01-04 03:45:00,3.333,0.35102,1,0,0
304,2019-01-04 04:00:00,2.617,2.302947,1,0,0
305,2019-01-04 04:15:00,2.167,3.201103,1,0,0
306,2019-01-04 04:30:00,2.533,4.190212,1,0,0
307,2019-01-04 04:45:00,3.34,5.285195,1,0,0
308,2019-01-04 05:00:00,4.097,4.279032,1,0,0
309,2019-01-04 05:15:00,3.098,2.60778,1,0,0
310,2019-01-04 05:30:00,2.881,1.135485,1,0,0
311,2019-01-04 05:45:00,2.293,0.520135,1,0,0
312,2019-01-04 06:00:00,1.122,0.331834,1,0,0
313,2019-01-04 06:15:00,1.834,0.156325,1,0,0
314,2019-01-04 06:30:00,1.452,0.490291,1,0,0
315,2019-01-04 06:45:00,1.727,1.377078,1,0,0
316,2019-01-04 07:00:00,2.012,1.972533,1,0,0
317,2019-01-04 07:15:00,2.174,2.675284,1,0,0
318,2019-01-04 07:30:00,2.365,2.472061,1,0,0
319,2019-01-04 07:45:00,2.089,1.230702,1,0,0
320,2019-01-04 08:00:00,1.803,0.304833,1,0,0
321,2019-01-04 08:15:00,2.18,0.220276,1,0,0
322,2019-01-04 08:30:00,2.194,0.942211,1,0,0
323,2019-01-04 08:45:00,2.398,0.94079,1,0,0
324,2019-01-04 09:00:00,2.162,0.262199,1,0,0
325,2019-01-04 09:15:00,1.754,0.36381,1,0,0
326,2019-01-04 09:30:00,2.545,0.296306,1,0,0
327,2019-01-04 09:45:00,1.886,0.356704,1,0,0
328,2019-01-04 10:00:00,2.146,0.30057,1,0,0
329,2019-01-04 10:15:00,1.686,0.330414,1,0,0
330,2019-01-04 10:30:00,1.697,0.341072,1,0,0
331,2019-01-04 10:45:00,1.771,0.366652,0,0,0
332,2019-01-04 11:00:00,2.016,0.283516,0,0,0
333,2019-01-04 11:15:00,2.018,1.278309,0,0,0
334,2019-01-04 11:30:00,3.318,1.934162,0,0,0
335,2019-01-04 11:45:00,2.576,1.550456,0,0,0
336,2019-01-04 12:00:00,2.223,0.984135,0,0,0
337,2019-01-04 12:15:00,2.437,1.360735,0,0,0
338,2019-01-04 12:30:00,2.059,0.942922,0,0,0
339,2019-01-04 12:45:00,2.009,0.237329,0,0,0
340,2019-01-04 13:00:00,2.191,0.292043,0,0,0
341,2019-01-04 13:15:00,3.144,0.753201,0,0,0
342,2019-01-04 13:30:00,3.062,1.55472,0,0,0
343,2019-01-04 13:45:00,1.729,1.325917,0,0,0
344,2019-01-04 14:00:00,2.461,0.786597,0,0,0
345,2019-01-04 14:15:00,1.978,1.934873,0,0,0
346,2019-01-04 14:30:00,2.453,0.493133,0,0,0
347,2019-01-04 14:45:00,2.566,0.23875,0,0,0
348,2019-01-04 15:00:00,2.842,0.101611,0,0,0
349,2019-01-04 15:15:00,3.379,0.105874,0,0,0
350,2019-01-04 15:30:00,3.007,0.427761,0,0,0
351,2019-01-04 15:45:00,2.633,0.251541,0,0,0
352,2019-01-04 16:00:00,1.575,0.278542,0,0,0
353,2019-01-04 16:15:00,2.019,0.339651,0,0,0
354,2019-01-04 16:30:00,3.44,0.326861,0,0,0
355,2019-01-04 16:45:00,2.821,0.206775,0,0,0
356,2019-01-04 17:00:00,2.254,0.138561,0,0,0
357,2019-01-04 17:15:00,2.214,0.31336,0,0,0
358,2019-01-04 17:30:00,2.634,0.331835,0,0,0
359,2019-01-04 17:45:00,2.713,0.27214700000000003,0,0,0
360,2019-01-04 18:00:00,2.734,0.1883,0,0,0
361,2019-01-04 18:15:00,2.794,0.30057,0,0,0
362,2019-01-04 18:30:00,3.187,0.22596,1,0,0
363,2019-01-04 18:45:00,2.092,0.294885,1,0,0
364,2019-01-04 19:00:00,1.276,0.332545,1,0,0
365,2019-01-04 19:15:00,2.398,0.333966,1,0,0
366,2019-01-04 19:30:00,1.784,0.345335,1,0,0
367,2019-01-04 19:45:00,0.521,0.331124,1,0,0
368,2019-01-04 20:00:00,1.235,0.329703,1,0,0
369,2019-01-04 20:15:00,0.0,0.332545,1,0,0
370,2019-01-04 20:30:00,0.0,0.335387,1,0,0
371,2019-01-04 20:45:00,0.0,0.345335,1,0,0
372,2019-01-04 21:00:00,1.3,0.355283,1,0,0
373,2019-01-04 21:15:00,2.385,0.322597,1,0,0
374,2019-01-04 21:30:00,1.357,0.349599,1,0,0
375,2019-01-04 21:45:00,1.845,0.120796,1,0,0
376,2019-01-04 22:00:00,2.113,0.128613,1,0,0
377,2019-01-04 22:15:00,2.792,0.206064,1,0,0
378,2019-01-04 22:30:00,2.07,0.233776,1,0,0
379,2019-01-04 22:45:00,0.944,0.368074,1,0,0
380,2019-01-04 23:00:00,2.33,0.355283,1,0,0
381,2019-01-04 23:15:00,3.27,0.262199,1,0,0
382,2019-01-04 23:30:00,2.465,0.279963,1,0,0
383,2019-01-04 23:45:00,1.472,0.353862,1,0,0
384,2019-01-05 00:00:00,0.0,0.345335,1,0,0
385,2019-01-05 00:15:00,0.034,0.345335,1,0,0
386,2019-01-05 00:30:00,0.571,0.35102,1,0,0
387,2019-01-05 00:45:00,0.688,0.333256,1,0,0
388,2019-01-05 01:00:00,1.978,0.362389,1,0,0
389,2019-01-05 01:15:00,2.193,0.324729,1,0,0
390,2019-01-05 01:30:00,1.801,0.31336,1,0,0
391,2019-01-05 01:45:00,2.049,0.140692,1,0,0
392,2019-01-05 02:00:00,1.66,0.233777,1,0,0
393,2019-01-05 02:15:00,2.15,0.268594,1,0,0
394,2019-01-05 02:30:00,0.45,0.336098,1,0,0
395,2019-01-05 02:45:00,0.0,0.35102,1,0,0
396,2019-01-05 03:00:00,0.0,0.341072,1,0,0
397,2019-01-05 03:15:00,0.279,0.341072,1,0,0
398,2019-01-05 03:30:00,0.622,0.342493,1,0,0
399,2019-01-05 03:45:00,0.0,0.341072,1,0,0
400,2019-01-05 04:00:00,0.735,0.341072,1,0,0
401,2019-01-05 04:15:00,0.0,0.343914,1,0,0
402,2019-01-05 04:30:00,0.0,0.341072,1,0,0
403,2019-01-05 04:45:00,0.416,0.342493,1,0,0
404,2019-01-05 05:00:00,0.0,0.342493,1,0,0
405,2019-01-05 05:15:00,0.124,0.343914,1,0,0
406,2019-01-05 05:30:00,1.371,0.345335,1,0,0
407,2019-01-05 05:45:00,0.0,0.35102,1,0,0
408,2019-01-05 06:00:00,0.595,0.349599,1,0,0
409,2019-01-05 06:15:00,0.299,0.346757,1,0,0
410,2019-01-05 06:30:00,0.0,0.342493,1,0,0
411,2019-01-05 06:45:00,0.185,0.348178,1,0,0
412,2019-01-05 07:00:00,0.0,0.342493,1,0,0
413,2019-01-05 07:15:00,1.388,0.349599,1,0,0
414,2019-01-05 07:30:00,2.14,0.365231,1,0,0
415,2019-01-05 07:45:00,1.132,0.352441,1,0,0
416,2019-01-05 08:00:00,1.273,0.35102,1,0,0
417,2019-01-05 08:15:00,0.41,0.352441,1,0,0
418,2019-01-05 08:30:00,1.706,0.352441,1,0,0
419,2019-01-05 08:45:00,1.868,0.353862,1,0,0
420,2019-01-05 09:00:00,1.488,0.35102,1,0,0
421,2019-01-05 09:15:00,0.0,0.349599,1,0,0
422,2019-01-05 09:30:00,0.161,0.349599,1,0,0
423,2019-01-05 09:45:00,0.316,0.35102,1,0,0
424,2019-01-05 10:00:00,0.0,0.349599,1,0,0
425,2019-01-05 10:15:00,1.265,0.349599,1,0,0
426,2019-01-05 10:30:00,1.801,0.369495,1,0,0
427,2019-01-05 10:45:00,2.087,0.368074,1,0,0
428,2019-01-05 11:00:00,1.879,0.358126,0,0,0
429,2019-01-05 11:15:00,2.55,0.32544,0,0,0
430,2019-01-05 11:30:00,3.326,0.208907,0,0,0
431,2019-01-05 11:45:00,3.549,0.135008,0,0,0
432,2019-01-05 12:00:00,3.089,0.216012,0,0,0
433,2019-01-05 12:15:00,3.672,0.114401,0,0,0
434,2019-01-05 12:30:00,4.491,0.881103,0,0,0
435,2019-01-05 12:45:00,5.122,3.220999,0,0,0
436,2019-01-05 13:00:00,5.09,3.504515,0,0,0
437,2019-01-05 13:15:00,4.572,2.288025,0,0,0
438,2019-01-05 13:30:00,4.663,1.568931,0,0,0
439,2019-01-05 13:45:00,4.609,2.464956,0,0,0
440,2019-01-05 14:00:00,4.686,2.737103,0,0,0
441,2019-01-05 14:15:00,4.314,2.624123,0,0,0
442,2019-01-05 14:30:00,3.814,1.901476,0,0,0
443,2019-01-05 14:45:00,3.349,0.68996,0,0,0
444,2019-01-05 15:00:00,3.568,1.441029,0,0,0
445,2019-01-05 15:15:00,3.907,1.638567,0,0,0
446,2019-01-05 15:30:00,3.606,2.076276,0,0,0
447,2019-01-05 15:45:00,4.01,3.066806,0,0,0
448,2019-01-05 16:00:00,3.794,1.777838,0,0,0
449,2019-01-05 16:15:00,3.371,1.249176,0,0,0
450,2019-01-05 16:30:00,3.283,0.532925,0,0,0
451,2019-01-05 16:45:00,1.768,0.25083,0,0,0
452,2019-01-05 17:00:00,3.263,0.186169,0,0,0
453,2019-01-05 17:15:00,3.22,0.761727,0,0,0
454,2019-01-05 17:30:00,3.251,0.986267,0,0,0
455,2019-01-05 17:45:00,3.687,1.31668,0,0,0
456,2019-01-05 18:00:00,3.151,0.60185,0,0,0
457,2019-01-05 18:15:00,3.028,0.657274,0,0,0
458,2019-01-05 18:30:00,2.699,0.586218,0,0,0
459,2019-01-05 18:45:00,2.599,0.530083,0,0,0
460,2019-01-05 19:00:00,3.171,0.685697,0,0,0
461,2019-01-05 19:15:00,3.271,1.624355,0,0,0
462,2019-01-05 19:30:00,3.404,1.860264,0,0,0
463,2019-01-05 19:45:00,3.764,3.159179,0,0,0
