index,time,wind_hub_ms,power_mw,is_extreme,is_ramp,is_cutout
65,2019-01-01 16:15:00,2.91667,-0.387959,0,0,0
66,2019-01-01 16:30:00,2.91667,-0.395348,0,0,0
67,2019-01-01 16:45:00,3.17233,-0.439687,0,0,0
68,2019-01-01 17:00:00,1.894,-0.406433,0,0,0
69,2019-01-01 17:15:00,1.894,-0.258639,0,0,0
70,2019-01-01 17:30:00,2.14967,-0.240165,0,0,0
71,2019-01-01 17:45:00,1.894,-0.332536,0,0,0
72,2019-01-01 18:00:00,1.38267,-0.262334,0,0,0
73,2019-01-01 18:15:00,1.63833,-0.36579,0,0,0
74,2019-01-01 18:30:00,2.14967,-0.376874,0,0,0
75,2019-01-01 18:45:00,1.63833,-0.410128,0,0,0
76,2019-01-01 19:00:00,1.38267,-0.36579,0,0,0
77,2019-01-01 19:15:00,1.38267,-0.376874,0,0,0
78,2019-01-01 19:30:00,0.0,-0.36579,0,0,0
79,2019-01-01 19:45:00,0.0,-0.395348,0,0,0
80,2019-01-01 20:00:00,0.0,-0.36579,0,0,0
81,2019-01-01 20:15:00,0.0,-0.36579,0,0,0
82,2019-01-01 20:30:00,1.63833,-0.402738,0,0,0
83,2019-01-01 20:45:00,1.127,-0.395348,0,0,0
84,2019-01-01 21:00:00,0.0,-0.406433,0,0,0
85,2019-01-01 21:15:00,1.127,-0.376874,0,0,0
86,2019-01-01 21:30:00,0.691056,-0.387959,0,0,0
87,2019-01-01 21:45:00,0.691056,-0.376874,0,0,0
88,2019-01-01 22:00:00,0.691056,-0.376874,0,0,0
89,2019-01-01 22:15:00,0.691056,-0.402738,0,0,0
90,2019-01-01 22:30:00,0.691056,-0.387959,0,0,0
91,2019-01-01 22:45:00,0.691056,-0.395348,0,0,0
92,2019-01-01 23:00:00,0.691056,-0.402738,0,0,0
93,2019-01-01 23:15:00,0.691056,-0.384264,0,0,0
94,2019-01-01 23:30:00,0.691056,-0.450771,0,0,0
95,2019-01-01 23:45:00,0.691056,-0.413823,0,0,0
96,2019-01-02 00:00:00,0.691056,-0.439687,0,0,0
97,2019-01-02 00:15:00,0.691056,-0.424907,0,0,0
98,2019-01-02 00:30:00,0.691056,-0.417518,0,0,0
99,2019-01-02 00:45:00,0.691056,-0.395348,0,0,0
100,2019-01-02 01:00:00,0.691056,-0.395348,0,0,0
101,2019-01-02 01:15:00,0.691056,-0.458161,0,0,0
102,2019-01-02 01:30:00,0.691056,-0.424907,0,0,0
103,2019-01-02 01:45:00,0.691056,-0.458161,0,0,0
104,2019-01-02 02:00:00,0.691056,-0.443381,0,0,0
105,2019-01-02 02:15:00,0.691056,-0.424907,0,0,0
106,2019-01-02 02:30:00,0.691056,-0.469245,0,0,0
107,2019-01-02 02:45:00,0.691056,-0.424907,0,0,0
108,2019-01-02 03:00:00,0.691056,-0.450771,0,0,0
109,2019-01-02 03:15:00,0.691056,-0.443381,0,0,0
110,2019-01-02 03:30:00,0.691056,-0.48772,0,0,0
111,2019-01-02 03:45:00,0.691056,-0.469245,0,0,0
112,2019-01-02 04:00:00,0.691056,-0.450771,0,0,0
113,2019-01-02 04:15:00,0.691056,-0.469245,0,0,0
114,2019-01-02 04:30:00,0.691056,-0.476635,0,0,0
115,2019-01-02 04:45:00,0.691056,-0.447076,0,0,0
116,2019-01-02 05:00:00,0.691056,-0.469245,0,0,0
117,2019-01-02 05:15:00,0.691056,-0.48772,0,0,0
118,2019-01-02 05:30:00,0.691056,-0.498804,0,0,0
119,2019-01-02 05:45:00,0.691056,-0.495109,0,0,0
120,2019-01-02 06:00:00,0.691056,-0.498804,0,0,0
121,2019-01-02 06:15:00,0.691056,-0.443381,0,0,0
122,2019-01-02 06:30:00,0.691056,-0.491414,0,0,0
123,2019-01-02 06:45:00,0.691056,-0.498804,0,0,0
124,2019-01-02 07:00:00,0.691056,-0.336231,0,0,0
125,2019-01-02 07:15:00,0.691056,0.214301,0,0,0
126,2019-01-02 07:30:00,0.691056,0.894153,0,0,0
127,2019-01-02 07:45:00,0.691056,2.2908,0,0,0
128,2019-01-02 08:00:00,0.691056,2.73788,0,0,0
129,2019-01-02 08:15:00,3.428,2.20952,0,0,0
130,2019-01-02 08:30:00,4.195,2.00261,0,0,0
131,2019-01-02 08:45:00,3.68367,2.06911,0,0,0
132,2019-01-02 09:00:00,4.195,1.95088,0,0,0
133,2019-01-02 09:15:00,2.91667,2.04325,0,0,0
134,2019-01-02 09:30:00,3.428,2.28711,0,0,0
135,2019-01-02 09:45:00,2.661,2.16518,0,0,0
136,2019-01-02 10:00:00,3.17233,0.554227,0,0,0
137,2019-01-02 10:15:00,2.40533,0.214301,0,0,0
138,2019-01-02 10:30:00,1.894,0.125625,0,0,0
139,2019-01-02 10:45:00,1.63833,-0.0221691,0,0,0
140,2019-01-02 11:00:00,1.63833,-0.177353,0,0,0
141,2019-01-02 11:15:00,1.127,-0.048033,0,0,0
142,2019-01-02 11:30:00,2.91667,-0.0443382,0,0,0
143,2019-01-02 11:45:00,0.375667,-0.214301,0,0,0
144,2019-01-02 12:00:00,2.661,-0.12193,0,0,0
145,2019-01-02 12:15:00,3.68367,-0.188437,0,0,0
146,2019-01-02 12:30:00,2.14967,-0.162573,0,0,0
147,2019-01-02 12:45:00,2.91667,-0.158878,0,0,0
148,2019-01-02 13:00:00,3.93933,-0.0923711,0,0,0
149,2019-01-02 13:15:00,3.17233,0.192132,0,0,0
150,2019-01-02 13:30:00,2.14967,0.214301,0,0,0
151,2019-01-02 13:45:00,3.428,0.22908,0,0,0
152,2019-01-02 14:00:00,3.93933,0.325146,0,0,0
153,2019-01-02 14:15:00,2.91667,-0.0886763,0,0,0
154,2019-01-02 14:30:00,3.68367,0.0812866,0,0,0
155,2019-01-02 14:45:00,4.195,0.336231,0,0,0
156,2019-01-02 15:00:00,3.93933,0.554227,0,0,0
157,2019-01-02 15:15:00,3.93933,1.0752,0,0,0
158,2019-01-02 15:30:00,4.45067,1.25625,0,0,0
159,2019-01-02 15:45:00,3.17233,1.20452,0,0,0
160,2019-01-02 16:00:00,2.40533,1.28581,0,0,0
161,2019-01-02 16:15:00,2.91667,0.576396,0,0,0
162,2019-01-02 16:30:00,2.40533,1.17496,0,0,0
163,2019-01-02 16:45:00,3.68367,2.2206,0,0,0
164,2019-01-02 17:00:00,3.93933,2.17257,0,0,0
165,2019-01-02 17:15:00,4.70633,2.97066,0,0,0
166,2019-01-02 17:30:00,3.68367,3.34014,0,0,0
167,2019-01-02 17:45:00,4.195,3.78722,0,0,0
168,2019-01-02 18:00:00,4.195,5.55335,0,0,0
169,2019-01-02 18:15:00,5.47333,5.86372,0,0,0
170,2019-01-02 18:30:00,5.729,6.80221,0,0,0
171,2019-01-02 18:45:00,5.47333,5.29102,0,0,0
172,2019-01-02 19:00:00,4.962,4.18995,0,0,0
173,2019-01-02 19:15:00,4.45067,4.23429,0,0,0
174,2019-01-02 19:30:00,4.70633,4.26016,0,0,0
175,2019-01-02 19:45:00,4.962,3.62834,0,0,0
176,2019-01-02 20:00:00,4.45067,4.35253,0,0,0
177,2019-01-02 20:15:00,5.47333,5.39447,0,0,0
178,2019-01-02 20:30:00,4.70633,5.68637,0,0,0
179,2019-01-02 20:45:00,4.70633,7.72592,0,0,0
180,2019-01-02 21:00:00,4.70633,8.32079,0,0,0
181,2019-01-02 21:15:00,4.962,10.0093,0,0,0
182,2019-01-02 21:30:00,5.21767,10.3271,0,0,0
183,2019-01-02 21:45:00,3.68367,10.2754,0,0,0
184,2019-01-02 22:00:00,6.75167,11.3173,0,0,0
185,2019-01-02 22:15:00,5.47333,14.4062,0,0,0
186,2019-01-02 22:30:00,5.47333,16.6896,0,0,0
187,2019-01-02 22:45:00,5.47333,19.8081,0,0,0
188,2019-01-02 23:00:00,5.47333,20.3475,0,0,0
189,2019-01-02 23:15:00,5.47333,19.8746,0,0,0
190,2019-01-02 23:30:00,5.47333,22.4536,0,0,0
191,2019-01-02 23:45:00,5.47333,16.2462,0,1,0
192,2019-01-03 00:00:00,5.47333,15.1267,0,0,0
193,2019-01-03 00:15:00,5.47333,14.8828,0,0,0
194,2019-01-03 00:30:00,5.47333,16.2647,0,0,0
195,2019-01-03 00:45:00,5.47333,15.8915,0,0,0
196,2019-01-03 01:00:00,5.47333,17.3842,0,0,0
197,2019-01-03 01:15:00,5.47333,15.9617,0,0,0
198,2019-01-03 01:30:00,5.47333,15.0048,0,0,0
199,2019-01-03 01:45:00,5.47333,16.9778,0,0,0
200,2019-01-03 02:00:00,5.47333,15.4408,0,0,0
201,2019-01-03 02:15:00,5.47333,17.4471,0,0,0
202,2019-01-03 02:30:00,5.47333,16.7487,0,0,0
203,2019-01-03 02:45:00,5.47333,17.7796,0,0,0
204,2019-01-03 03:00:00,5.47333,18.1454,0,0,0
205,2019-01-03 03:15:00,5.47333,22.0139,0,0,0
206,2019-01-03 03:30:00,5.47333,22.6753,0,0,0
207,2019-01-03 03:45:00,5.47333,20.887,0,0,0
208,2019-01-03 04:00:00,5.47333,19.9965,0,0,0
209,2019-01-03 04:15:00,5.47333,23.1186,0,0,0
210,2019-01-03 04:30:00,5.47333,24.8774,0,0,0
211,2019-01-03 04:45:00,5.47333,24.5264,0,0,0
212,2019-01-03 05:00:00,5.47333,26.614,0,0,0
213,2019-01-03 05:15:00,5.47333,30.5527,0,0,0
214,2019-01-03 05:30:00,5.47333,39.6789,0,1,0
215,2019-01-03 05:45:00,5.47333,37.6911,0,0,0
216,2019-01-03 06:00:00,5.47333,35.2598,0,0,0
217,2019-01-03 06:15:00,5.47333,38.4781,0,0,0
218,2019-01-03 06:30:00,5.47333,35.5481,0,0,0
219,2019-01-03 06:45:00,5.47333,39.5275,0,0,0
220,2019-01-03 07:00:00,5.47333,33.0504,0,1,0
221,2019-01-03 07:15:00,5.47333,31.2141,0,0,0
222,2019-01-03 07:30:00,5.47333,33.2351,0,0,0
223,2019-01-03 07:45:00,5.47333,32.2856,0,0,0
224,2019-01-03 08:00:00,5.47333,33.4199,0,0,0
225,2019-01-03 08:15:00,8.28567,39.6309,0,1,0
226,2019-01-03 08:30:00,6.75167,37.3179,0,0,0
227,2019-01-03 08:45:00,8.797,32.3595,0,1,0
228,2019-01-03 09:00:00,6.75167,30.8667,0,0,0
229,2019-01-03 09:15:00,7.51867,24.0497,0,1,0
230,2019-01-03 09:30:00,6.75167,18.308,0,1,0
231,2019-01-03 09:45:00,6.24033,15.9211,0,0,0
232,2019-01-03 10:00:00,8.54133,21.068,0,1,0
233,2019-01-03 10:15:00,7.51867,25.173,0,0,0
234,2019-01-03 10:30:00,10.0753,44.8369,0,1,0
235,2019-01-03 10:45:00,9.81967,54.309,0,1,0
236,2019-01-03 11:00:00,5.47333,50.365,0,0,0
237,2019-01-03 11:15:00,8.797,46.8256,0,0,0
238,2019-01-03 11:30:00,7.77433,37.9941,0,1,0
239,2019-01-03 11:45:00,10.331,37.9091,0,0,0
240,2019-01-03 12:00:00,8.797,36.8967,0,0,0
241,2019-01-03 12:15:00,4.70633,37.7502,0,0,0
242,2019-01-03 12:30:00,4.195,39.9671,0,0,0
243,2019-01-03 12:45:00,6.75167,38.7885,0,0,0
244,2019-01-03 13:00:00,9.05267,37.7946,0,0,0
245,2019-01-03 13:15:00,9.81967,35.7365,0,0,0
246,2019-01-03 13:30:00,9.05267,33.9002,0,0,0
247,2019-01-03 13:45:00,5.47333,34.3103,0,0,0
248,2019-01-03 14:00:00,5.98467,31.1365,0,0,0
249,2019-01-03 14:15:00,7.00733,28.4429,0,0,0
250,2019-01-03 14:30:00,9.30833,31.118,0,0,0
251,2019-01-03 14:45:00,5.98467,28.8974,0,0,0
252,2019-01-03 15:00:00,6.496,26.8283,0,0,0
253,2019-01-03 15:15:00,6.496,29.703,0,0,0
254,2019-01-03 15:30:00,7.51867,28.9085,0,0,0
255,2019-01-03 15:45:00,7.00733,22.7048,0,1,0
256,2019-01-03 16:00:00,7.77433,18.5999,0,0,0
257,2019-01-03 16:15:00,4.962,16.5197,0,0,0
258,2019-01-03 16:30:00,6.75167,15.0897,0,0,0
259,2019-01-03 16:45:00,4.195,15.2412,0,0,0
260,2019-01-03 17:00:00,1.894,11.5168,0,0,0
261,2019-01-03 17:15:00,5.21767,9.66941,0,0,0
262,2019-01-03 17:30:00,4.962,9.35535,0,0,0
263,2019-01-03 17:45:00,5.47333,8.65333,0,0,0
264,2019-01-03 18:00:00,5.729,8.20995,0,0,0
265,2019-01-03 18:15:00,3.17233,5.75657,0,0,0
266,2019-01-03 18:30:00,5.729,7.90327,0,0,0
267,2019-01-03 18:45:00,5.47333,7.70375,0,0,0
268,2019-01-03 19:00:00,3.68367,5.45729,0,0,0
269,2019-01-03 19:15:00,5.729,5.08411,0,0,0
270,2019-01-03 19:30:00,5.47333,6.30341,0,0,0
271,2019-01-03 19:45:00,4.45067,6.42164,0,0,0
272,2019-01-03 20:00:00,5.21767,6.55096,0,0,0
273,2019-01-03 20:15:00,5.98467,4.89198,0,0,0
274,2019-01-03 20:30:00,5.98467,3.88328,0,0,0
275,2019-01-03 20:45:00,5.729,4.17518,0,0,0
276,2019-01-03 21:00:00,5.21767,4.04216,0,0,0
277,2019-01-03 21:15:00,4.45067,2.68615,0,0,0
278,2019-01-03 21:30:00,3.93933,1.38187,0,0,0
279,2019-01-03 21:45:00,3.09396,0.96066,0,0,0
280,2019-01-03 22:00:00,3.09396,0.920017,0,0,0
281,2019-01-03 22:15:00,3.09396,0.217996,0,0,0
282,2019-01-03 22:30:00,3.09396,-0.321452,0,0,0
283,2019-01-03 22:45:00,3.09396,-0.328841,0,0,0
284,2019-01-03 23:00:00,3.09396,-0.299282,0,0,0
285,2019-01-03 23:15:00,3.09396,-0.0812866,0,0,0
286,2019-01-03 23:30:00,3.09396,-0.0406433,0,0,0
287,2019-01-03 23:45:00,3.09396,-0.280808,0,0,0
288,2019-01-04 00:00:00,3.09396,-0.214301,0,0,0
289,2019-01-04 00:15:00,3.09396,-0.269724,0,0,0
290,2019-01-04 00:30:00,3.09396,-0.306672,0,0,0
291,2019-01-04 00:45:00,3.09396,-0.306672,0,0,0
292,2019-01-04 01:00:00,3.09396,-0.317757,0,0,0
293,2019-01-04 01:15:00,3.09396,-0.306672,0,0,0
294,2019-01-04 01:30:00,3.09396,-0.288198,0,0,0
295,2019-01-04 01:45:00,3.09396,-0.288198,0,0,0
296,2019-01-04 02:00:00,3.09396,-0.288198,0,0,0
297,2019-01-04 02:15:00,3.09396,-0.288198,0,0,0
298,2019-01-04 02:30:00,3.09396,-0.288198,0,0,0
299,2019-01-04 02:45:00,3.09396,-0.299282,0,0,0
300,2019-01-04 03:00:00,3.09396,0.35101,0,0,0
301,2019-01-04 03:15:00,3.09396,0.317757,0,0,0
302,2019-01-04 03:30:00,3.09396,-0.0886763,0,0,0
303,2019-01-04 03:45:00,3.09396,-0.258639,0,0,0
304,2019-01-04 04:00:00,3.09396,-0.306672,0,0,0
305,2019-01-04 04:15:00,3.09396,-0.288198,0,0,0
306,2019-01-04 04:30:00,3.09396,-0.288198,0,0,0
307,2019-01-04 04:45:00,3.09396,-0.306672,0,0,0
308,2019-01-04 05:00:00,3.09396,-0.336231,0,0,0
309,2019-01-04 05:15:00,3.09396,-0.35101,0,0,0
310,2019-01-04 05:30:00,3.09396,-0.321452,0,0,0
311,2019-01-04 05:45:00,3.09396,-0.369485,0,0,0
312,2019-01-04 06:00:00,3.09396,-0.158878,0,0,0
313,2019-01-04 06:15:00,3.09396,0.0849814,0,0,0
314,2019-01-04 06:30:00,3.09396,-0.0591175,0,0,0
315,2019-01-04 06:45:00,3.09396,0.0147794,0,0,0
316,2019-01-04 07:00:00,3.09396,0.317757,0,0,0
317,2019-01-04 07:15:00,3.09396,1.7218,0,0,0
318,2019-01-04 07:30:00,3.09396,3.68746,0,0,0
319,2019-01-04 07:45:00,3.09396,3.18865,0,0,0
320,2019-01-04 08:00:00,3.09396,2.579,0,0,0
321,2019-01-04 08:15:00,3.09396,1.16757,0,0,0
322,2019-01-04 08:30:00,3.09396,0.0738969,0,0,0
323,2019-01-04 08:45:00,3.09396,-0.24386,0,0,0
324,2019-01-04 09:00:00,3.8115,-0.225386,0,0,0
325,2019-01-04 09:15:00,3.93933,-0.203216,0,0,0
326,2019-01-04 09:30:00,3.428,-0.280808,0,0,0
327,2019-01-04 09:45:00,3.17233,-0.144099,0,0,0
328,2019-01-04 10:00:00,2.40533,7.45058e-09,0,0,0
329,2019-01-04 10:15:00,4.45067,0.857204,0,0,0
330,2019-01-04 10:30:00,4.962,1.9324,0,0,0
331,2019-01-04 10:45:00,3.68367,1.70332,0,0,0
332,2019-01-04 11:00:00,5.21767,1.59617,0,0,0
333,2019-01-04 11:15:00,4.45067,0.942186,0,0,0
334,2019-01-04 11:30:00,3.428,0.635513,0,0,0
335,2019-01-04 11:45:00,2.91667,1.0013,0,0,0
336,2019-01-04 12:00:00,2.91667,1.60356,0,0,0
337,2019-01-04 12:15:00,2.661,1.26364,0,0,0
338,2019-01-04 12:30:00,2.91667,0.956965,0,0,0
339,2019-01-04 12:45:00,2.91667,1.06042,0,0,0
340,2019-01-04 13:00:00,2.661,1.06412,0,0,0
341,2019-01-04 13:15:00,1.894,1.0013,0,0,0
342,2019-01-04 13:30:00,3.68367,1.5038,0,0,0
343,2019-01-04 13:45:00,2.40533,1.53336,0,0,0
344,2019-01-04 14:00:00,2.40533,3.85372,0,0,0
345,2019-01-04 14:15:00,2.40533,6.35513,0,0,0
346,2019-01-04 14:30:00,1.007,7.7407,0,0,0
347,2019-01-04 14:45:00,3.68367,8.11758,0,0,0
348,2019-01-04 15:00:00,5.98467,13.368,0,1,0
349,2019-01-04 15:15:00,4.45067,15.4777,0,0,0
350,2019-01-04 15:30:00,5.98467,18.8474,0,0,0
351,2019-01-04 15:45:00,4.45067,17.3584,0,0,0
352,2019-01-04 16:00:00,5.729,19.9891,0,0,0
353,2019-01-04 16:15:00,6.24033,21.7035,0,0,0
354,2019-01-04 16:30:00,7.77433,21.0569,0,0,0
355,2019-01-04 16:45:00,6.24033,17.6614,0,0,0
356,2019-01-04 17:00:00,7.263,21.7331,0,0,0
357,2019-01-04 17:15:00,6.496,21.6592,0,0,0
358,2019-01-04 17:30:00,9.05267,22.4573,0,0,0
359,2019-01-04 17:45:00,8.03,20.5988,0,0,0
360,2019-01-04 18:00:00,8.28567,19.1873,0,0,0
361,2019-01-04 18:15:00,7.77433,19.9411,0,0,0
362,2019-01-04 18:30:00,5.98467,16.1354,0,0,0
363,2019-01-04 18:45:00,8.797,16.7413,0,0,0
364,2019-01-04 19:00:00,6.75167,18.5075,0,0,0
365,2019-01-04 19:15:00,6.496,14.9752,0,0,0
366,2019-01-04 19:30:00,5.47333,12.4332,0,0,0
367,2019-01-04 19:45:00,4.45067,10.8,0,0,0
368,2019-01-04 20:00:00,4.45067,11.4614,0,0,0
369,2019-01-04 20:15:00,4.962,11.0587,0,0,0
370,2019-01-04 20:30:00,4.70633,11.5242,0,0,0
371,2019-01-04 20:45:00,5.729,15.5442,0,0,0
372,2019-01-04 21:00:00,5.729,13.0724,0,0,0
373,2019-01-04 21:15:00,7.00733,14.0663,0,0,0
374,2019-01-04 21:30:00,5.729,14.6944,0,0,0
375,2019-01-04 21:45:00,7.00733,14.4616,0,0,0
376,2019-01-04 22:00:00,6.496,14.6242,0,0,0
377,2019-01-04 22:15:00,5.98467,13.4123,0,0,0
378,2019-01-04 22:30:00,6.75167,14.3064,0,0,0
379,2019-01-04 22:45:00,5.98467,15.7327,0,0,0
380,2019-01-04 23:00:00,7.51867,15.2893,0,0,0
381,2019-01-04 23:15:00,7.51867,11.9196,0,0,0
382,2019-01-04 23:30:00,8.03,11.2878,0,0,0
383,2019-01-04 23:45:00,8.03,9.1743,0,0,0
384,2019-01-05 00:00:00,8.03,10.6448,0,0,0
385,2019-01-05 00:15:00,8.03,8.45011,0,0,0
386,2019-01-05 00:30:00,8.03,9.15213,0,0,0
387,2019-01-05 00:45:00,8.03,8.10649,0,0,0
388,2019-01-05 01:00:00,8.03,8.30232,0,0,0
389,2019-01-05 01:15:00,8.03,10.2532,0,0,0
390,2019-01-05 01:30:00,8.03,13.8889,0,0,0
391,2019-01-05 01:45:00,8.03,18.574,0,0,0
392,2019-01-05 02:00:00,8.03,17.9865,0,0,0
393,2019-01-05 02:15:00,8.03,22.121,0,0,0
394,2019-01-05 02:30:00,8.03,21.1715,0,0,0
395,2019-01-05 02:45:00,8.03,30.3679,0,1,0
396,2019-01-05 03:00:00,8.03,33.8965,0,0,0
397,2019-01-05 03:15:00,8.03,30.7485,0,0,0
398,2019-01-05 03:30:00,8.03,29.7213,0,0,0
399,2019-01-05 03:45:00,8.03,30.7633,0,0,0
400,2019-01-05 04:00:00,8.03,33.6083,0,0,0
401,2019-01-05 04:15:00,8.03,31.7646,0,0,0
402,2019-01-05 04:30:00,8.03,19.4423,0,1,0
403,2019-01-05 04:45:00,8.03,15.4075,0,0,0
404,2019-01-05 05:00:00,8.03,18.8511,0,0,0
405,2019-01-05 05:15:00,8.03,15.9026,0,0,0
406,2019-01-05 05:30:00,8.03,16.1576,0,0,0
407,2019-01-05 05:45:00,8.03,17.1884,0,0,0
408,2019-01-05 06:00:00,8.03,16.0541,0,0,0
409,2019-01-05 06:15:00,8.03,14.6464,0,0,0
410,2019-01-05 06:30:00,8.03,17.5616,0,0,0
411,2019-01-05 06:45:00,8.03,25.5794,0,1,0
412,2019-01-05 07:00:00,8.03,29.5735,0,0,0
413,2019-01-05 07:15:00,8.03,26.5105,0,0,0
414,2019-01-05 07:30:00,8.03,17.3695,0,1,0
415,2019-01-05 07:45:00,8.28567,14.7905,0,0,0
416,2019-01-05 08:00:00,6.24033,11.018,0,0,0
417,2019-01-05 08:15:00,5.98467,6.60638,0,0,0
418,2019-01-05 08:30:00,4.45067,2.98174,0,0,0
419,2019-01-05 08:45:00,3.17233,2.17257,0,0,0
420,2019-01-05 09:00:00,2.661,3.17018,0,0,0
421,2019-01-05 09:15:00,3.68367,4.14931,0,0,0
422,2019-01-05 09:30:00,3.68367,2.7268,0,0,0
423,2019-01-05 09:45:00,2.40533,1.09737,0,0,0
424,2019-01-05 10:00:00,1.894,1.55183,0,0,0
425,2019-01-05 10:15:00,2.14967,3.71701,0,0,0
426,2019-01-05 10:30:00,4.70633,3.05933,0,0,0
427,2019-01-05 10:45:00,2.40533,3.71332,0,0,0
428,2019-01-05 11:00:00,2.661,5.95609,0,0,0
429,2019-01-05 11:15:00,5.21767,8.76417,0,0,0
430,2019-01-05 11:30:00,5.729,12.3297,0,0,0
431,2019-01-05 11:45:00,3.93933,13.1721,0,0,0
432,2019-01-05 12:00:00,4.70633,13.5047,0,0,0
433,2019-01-05 12:15:00,5.729,17.1219,0,0,0
434,2019-01-05 12:30:00,2.14967,12.0119,0,1,0
435,2019-01-05 12:45:00,3.428,11.1621,0,0,0
436,2019-01-05 13:00:00,4.70633,13.4677,0,0,0
437,2019-01-05 13:15:00,3.68367,13.9296,0,0,0
438,2019-01-05 13:30:00,3.93933,12.9024,0,0,0
439,2019-01-05 13:45:00,5.47333,13.1795,0,0,0
440,2019-01-05 14:00:00,4.195,8.76048,0,0,0
441,2019-01-05 14:15:00,5.21767,9.51053,0,0,0
442,2019-01-05 14:30:00,2.91667,10.1608,0,0,0
443,2019-01-05 14:45:00,3.68367,10.7335,0,0,0
444,2019-01-05 15:00:00,5.21767,10.8776,0,0,0
445,2019-01-05 15:15:00,3.93933,9.3923,0,0,0
446,2019-01-05 15:30:00,2.661,10.2717,0,0,0
